round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.6283032589616349,0.06865587494487002,0.6695804195804196,0.3709001199115964,0.2246376811594203,0.2902010506336761
1,0.6815335801262324,0.0592933592989626,0.3548951048951049,0.38230633343622894,0.12090007627765063,0.21298051779961819
2,0.6660477428778677,0.05510077640471348,0.3548951048951049,0.38230633343622894,0.12090007627765063,0.21298051779961819
3,0.6645166371178961,0.05271337727993657,0.3548951048951049,0.38230633343622894,0.10373760488176963,0.20101407492889878
4,0.6805059252814606,0.047412574321886024,0.3548951048951049,0.38230633343622894,0.0,0.0
5,0.7006168510262031,0.04465288361488656,0.3548951048951049,0.38230633343622894,0.0,0.0
6,0.7093288870494306,0.040250038868559324,0.3548951048951049,0.38230633343622894,0.0,0.0
7,0.7039261492718825,0.0396824684394366,0.3548951048951049,0.38230633343622894,0.0,0.0
8,0.6948220825521625,0.038601354941091175,0.3548951048951049,0.38230633343622894,0.0,0.0
9,0.7005228754068432,0.0356993647911773,0.0,0.0,0.0,0.0
10,0.7201434126011235,0.03435750516564118,0.0,0.0,0.0,0.0
11,0.708931361558954,0.03540591757894978,0.0,0.0,0.0,0.0
12,0.7253436012831137,0.03150030992546839,0.0,0.0,0.0,0.0
13,0.7355094461606325,0.030279524137213937,0.0,0.0,0.0,0.0
