time,data_type,value
2024-03-30T15:23:00+00:00,hr,97
2024-03-30T15:24:00+00:00,hr,96
2024-03-30T15:25:00+00:00,hr,96
2024-03-30T15:26:00+00:00,hr,96
2024-03-30T15:27:00+00:00,hr,98
2024-03-30T15:28:00+00:00,hr,98
2024-03-30T15:29:00+00:00,hr,99
2024-03-30T15:30:00+00:00,hr,99
2024-03-30T15:31:00+00:00,hr,98
2024-03-30T15:32:00+00:00,hr,98
2024-03-30T15:33:00+00:00,hr,97
2024-03-30T15:34:00+00:00,hr,100
2024-03-30T15:35:00+00:00,hr,101
2024-03-30T15:36:00+00:00,hr,100
2024-03-30T15:37:00+00:00,hr,96
2024-03-30T15:38:00+00:00,hr,97
2024-03-30T15:39:00+00:00,steps,12
2024-03-30T15:39:00+00:00,hr,101
2024-03-30T15:40:00+00:00,hr,100
2024-03-30T15:41:00+00:00,hr,94
2024-03-30T15:42:00+00:00,hr,98
2024-03-30T15:43:00+00:00,hr,100
2024-03-30T15:44:00+00:00,hr,99
2024-03-30T15:45:00+00:00,hr,97
2024-03-30T15:46:00+00:00,hr,99
2024-03-30T15:47:00+00:00,hr,101
2024-03-30T15:47:00+00:00,steps,17
2024-03-30T15:48:00+00:00,hr,103
2024-03-30T15:48:00+00:00,steps,18
2024-03-30T15:49:00+00:00,hr,106
2024-03-30T15:49:00+00:00,steps,43
2024-03-30T15:50:00+00:00,steps,26
2024-03-30T15:50:00+00:00,hr,104
2024-03-30T15:51:00+00:00,steps,32
2024-03-30T15:51:00+00:00,hr,106
2024-03-30T15:52:00+00:00,hr,110
2024-03-30T15:52:00+00:00,steps,7
2024-03-30T15:53:00+00:00,hr,102
2024-03-30T15:54:00+00:00,hr,99
2024-03-30T15:55:00+00:00,hr,97
2024-03-30T15:56:00+00:00,hr,96
2024-03-30T15:57:00+00:00,hr,98
2024-03-30T15:58:00+00:00,hr,95
2024-03-30T15:59:00+00:00,hr,97
2024-03-30T16:00:00+00:00,hr,99
2024-03-30T16:01:00+00:00,hr,97
2024-03-30T16:02:00+00:00,hr,98
2024-03-30T16:03:00+00:00,hr,102
2024-03-30T16:04:00+00:00,hr,99
2024-03-30T16:05:00+00:00,hr,100
2024-03-30T16:06:00+00:00,hr,100
2024-03-30T16:07:00+00:00,hr,98
2024-03-30T16:08:00+00:00,hr,99
2024-03-30T16:09:00+00:00,hr,99
2024-03-30T16:10:00+00:00,hr,96
2024-03-30T16:11:00+00:00,hr,97
2024-03-30T16:12:00+00:00,hr,97
2024-03-30T16:13:00+00:00,hr,94
2024-03-30T16:14:00+00:00,hr,94
2024-03-30T16:15:00+00:00,hr,95
2024-03-30T16:16:00+00:00,hr,93
2024-03-30T16:17:00+00:00,hr,93
2024-03-30T16:18:00+00:00,hr,93
2024-03-30T16:19:00+00:00,hr,94
2024-03-30T16:20:00+00:00,hr,93
2024-03-30T16:21:00+00:00,hr,95
2024-03-30T16:22:00+00:00,hr,93
2024-03-30T16:23:00+00:00,hr,96
2024-03-30T16:24:00+00:00,hr,92
2024-03-30T16:25:00+00:00,hr,92
2024-03-30T16:26:00+00:00,hr,90
2024-03-30T16:27:00+00:00,hr,97
2024-03-30T16:28:00+00:00,hr,97
2024-03-30T16:29:00+00:00,hr,97
2024-03-30T16:30:00+00:00,hr,99
2024-03-30T16:31:00+00:00,hr,96
2024-03-30T16:32:00+00:00,hr,95
2024-03-30T16:33:00+00:00,hr,97
2024-03-30T16:34:00+00:00,hr,98
2024-03-30T16:35:00+00:00,hr,97
2024-03-30T16:36:00+00:00,hr,97
2024-03-30T16:37:00+00:00,hr,98
2024-03-30T16:38:00+00:00,hr,98
2024-03-30T16:39:00+00:00,hr,96
2024-03-30T16:40:00+00:00,hr,98
2024-03-30T16:41:00+00:00,hr,99
2024-03-30T16:42:00+00:00,hr,99
2024-03-30T16:43:00+00:00,hr,101
2024-03-30T16:44:00+00:00,hr,100
2024-03-30T16:45:00+00:00,hr,98
2024-03-30T16:46:00+00:00,hr,100
2024-03-30T16:47:00+00:00,hr,101
2024-03-30T16:47:00+00:00,steps,4
2024-03-30T16:48:00+00:00,hr,101
2024-03-30T16:49:00+00:00,hr,101
2024-03-30T16:50:00+00:00,hr,100
2024-03-30T16:51:00+00:00,hr,100
2024-03-30T16:52:00+00:00,hr,98
2024-03-30T16:53:00+00:00,steps,35
2024-03-30T16:53:00+00:00,hr,102
2024-03-30T16:54:00+00:00,steps,20
2024-03-30T16:54:00+00:00,hr,104
2024-03-30T16:55:00+00:00,steps,8
2024-03-30T16:55:00+00:00,hr,102
2024-03-30T16:56:00+00:00,hr,103
2024-03-30T16:57:00+00:00,hr,109
2024-03-30T16:58:00+00:00,hr,106
2024-03-30T16:59:00+00:00,hr,109
2024-03-30T17:00:00+00:00,hr,106
2024-03-30T17:01:00+00:00,hr,105
2024-03-30T17:02:00+00:00,hr,108
2024-03-30T17:03:00+00:00,hr,107
2024-03-30T17:04:00+00:00,hr,105
2024-03-30T17:05:00+00:00,hr,105
2024-03-30T17:06:00+00:00,hr,103
2024-03-30T17:07:00+00:00,hr,105
2024-03-30T17:08:00+00:00,hr,109
2024-03-30T17:09:00+00:00,hr,107
2024-03-30T17:10:00+00:00,hr,109
2024-03-30T17:11:00+00:00,hr,108
2024-03-30T17:12:00+00:00,hr,107
2024-03-30T17:13:00+00:00,hr,107
2024-03-30T17:14:00+00:00,hr,107
2024-03-30T17:15:00+00:00,hr,106
2024-03-30T17:16:00+00:00,hr,105
2024-03-30T17:17:00+00:00,hr,104
2024-03-30T17:18:00+00:00,hr,102
2024-03-30T17:19:00+00:00,hr,105
2024-03-30T17:20:00+00:00,hr,106
2024-03-30T17:21:00+00:00,hr,105
2024-03-30T17:22:00+00:00,hr,105
2024-03-30T17:23:00+00:00,hr,106
2024-03-30T17:24:00+00:00,hr,106
2024-03-30T17:25:00+00:00,hr,104
2024-03-30T17:26:00+00:00,hr,103
2024-03-30T17:27:00+00:00,hr,104
2024-03-30T17:28:00+00:00,hr,105
2024-03-30T17:29:00+00:00,hr,105
2024-03-30T17:30:00+00:00,hr,107
2024-03-30T17:30:00+00:00,steps,30
2024-03-30T17:31:00+00:00,hr,107
2024-03-30T17:32:00+00:00,hr,108
2024-03-30T17:33:00+00:00,hr,108
2024-03-30T17:34:00+00:00,hr,105
2024-03-30T17:35:00+00:00,hr,104
2024-03-30T17:35:00+00:00,steps,10
2024-03-30T17:36:00+00:00,steps,9
2024-03-30T17:36:00+00:00,hr,105
2024-03-30T17:37:00+00:00,hr,106
2024-03-30T17:37:00+00:00,steps,9
2024-03-30T17:38:00+00:00,hr,104
2024-03-30T17:39:00+00:00,hr,106
2024-03-30T17:39:00+00:00,steps,13
2024-03-30T17:40:00+00:00,hr,106
2024-03-30T17:41:00+00:00,steps,17
2024-03-30T17:41:00+00:00,hr,105
2024-03-30T17:42:00+00:00,hr,104
2024-03-30T17:43:00+00:00,hr,106
2024-03-30T17:43:00+00:00,steps,24
2024-03-30T17:44:00+00:00,steps,31
2024-03-30T17:44:00+00:00,hr,102
2024-03-30T17:45:00+00:00,hr,110
2024-03-30T17:46:00+00:00,hr,105
2024-03-30T17:47:00+00:00,hr,108
2024-03-30T17:47:00+00:00,steps,7
2024-03-30T17:48:00+00:00,steps,9
2024-03-30T17:48:00+00:00,hr,108
2024-03-30T17:49:00+00:00,hr,107
2024-03-30T17:50:00+00:00,steps,6
2024-03-30T17:50:00+00:00,hr,108
2024-03-30T17:51:00+00:00,hr,107
2024-03-30T17:51:00+00:00,steps,15
2024-03-30T17:52:00+00:00,steps,7
2024-03-30T17:52:00+00:00,hr,111
2024-03-30T17:53:00+00:00,steps,6
2024-03-30T17:53:00+00:00,hr,111
2024-03-30T17:54:00+00:00,hr,114
2024-03-30T17:55:00+00:00,hr,112
2024-03-30T17:56:00+00:00,hr,108
2024-03-30T17:57:00+00:00,steps,7
2024-03-30T17:57:00+00:00,hr,109
2024-03-30T17:58:00+00:00,hr,107
2024-03-30T17:59:00+00:00,hr,109
2024-03-30T18:00:00+00:00,hr,108
2024-03-30T18:00:00+00:00,steps,12
2024-03-30T18:01:00+00:00,hr,115
2024-03-30T18:02:00+00:00,hr,110
2024-03-30T18:03:00+00:00,hr,111
2024-03-30T18:04:00+00:00,hr,109
2024-03-30T18:05:00+00:00,hr,107
2024-03-30T18:06:00+00:00,hr,106
2024-03-30T18:07:00+00:00,hr,106
2024-03-30T18:08:00+00:00,hr,106
2024-03-30T18:09:00+00:00,hr,108
2024-03-30T18:10:00+00:00,hr,110
2024-03-30T18:11:00+00:00,hr,109
2024-03-30T18:12:00+00:00,hr,109
2024-03-30T18:13:00+00:00,hr,103
2024-03-30T18:14:00+00:00,hr,104
2024-03-30T18:15:00+00:00,hr,102
2024-03-30T18:16:00+00:00,hr,101
2024-03-30T18:17:00+00:00,hr,105
2024-03-30T18:18:00+00:00,hr,106
2024-03-30T18:19:00+00:00,hr,104
2024-03-30T18:20:00+00:00,hr,103
2024-03-30T18:21:00+00:00,hr,103
2024-03-30T18:22:00+00:00,hr,104
2024-03-30T18:23:00+00:00,hr,106
2024-03-30T18:24:00+00:00,steps,43
2024-03-30T18:24:00+00:00,hr,108
2024-03-30T18:25:00+00:00,hr,109
2024-03-30T18:25:00+00:00,steps,1
2024-03-30T18:26:00+00:00,hr,113
2024-03-30T18:27:00+00:00,hr,115
2024-03-30T18:28:00+00:00,hr,124
2024-03-30T18:29:00+00:00,hr,116
2024-03-30T18:30:00+00:00,steps,42
2024-03-30T18:30:00+00:00,hr,115
2024-03-30T18:31:00+00:00,hr,107
2024-03-30T18:32:00+00:00,hr,108
2024-03-30T18:33:00+00:00,hr,106
2024-03-30T18:34:00+00:00,hr,106
2024-03-30T18:35:00+00:00,hr,107
2024-03-30T18:36:00+00:00,hr,102
2024-03-30T18:37:00+00:00,hr,104
2024-03-30T18:38:00+00:00,hr,100
2024-03-30T18:39:00+00:00,hr,101
2024-03-30T18:40:00+00:00,hr,100
2024-03-30T18:41:00+00:00,hr,101
2024-03-30T18:42:00+00:00,hr,101
2024-03-30T18:43:00+00:00,hr,100
2024-03-30T18:44:00+00:00,hr,100
2024-03-30T18:45:00+00:00,hr,101
2024-03-30T18:46:00+00:00,hr,101
2024-03-30T18:47:00+00:00,hr,101
2024-03-30T18:48:00+00:00,hr,101
2024-03-30T18:49:00+00:00,hr,100
2024-03-30T18:50:00+00:00,hr,102
2024-03-30T18:51:00+00:00,hr,100
2024-03-30T18:52:00+00:00,hr,103
2024-03-30T18:53:00+00:00,hr,103
2024-03-30T18:54:00+00:00,hr,101
2024-03-30T18:55:00+00:00,hr,102
2024-03-30T18:56:00+00:00,hr,100
2024-03-30T18:57:00+00:00,hr,103
2024-03-30T18:58:00+00:00,hr,103
2024-03-30T18:59:00+00:00,hr,103
2024-03-30T19:00:00+00:00,hr,103
2024-03-30T19:01:00+00:00,hr,104
2024-03-30T19:02:00+00:00,hr,105
2024-03-30T19:03:00+00:00,hr,103
2024-03-30T19:04:00+00:00,steps,12
2024-03-30T19:04:00+00:00,hr,109
2024-03-30T19:05:00+00:00,hr,110
2024-03-30T19:06:00+00:00,hr,106
2024-03-30T19:07:00+00:00,hr,104
2024-03-30T19:08:00+00:00,hr,103
2024-03-30T19:09:00+00:00,hr,103
2024-03-30T19:10:00+00:00,hr,102
2024-03-30T19:10:00+00:00,steps,28
2024-03-30T19:11:00+00:00,hr,103
2024-03-30T19:12:00+00:00,hr,104
2024-03-30T19:12:00+00:00,steps,55
2024-03-30T19:13:00+00:00,steps,12
2024-03-30T19:13:00+00:00,hr,110
2024-03-30T19:14:00+00:00,hr,108
2024-03-30T19:15:00+00:00,hr,110
2024-03-30T19:16:00+00:00,steps,37
2024-03-30T19:16:00+00:00,hr,111
2024-03-30T19:17:00+00:00,steps,23
2024-03-30T19:17:00+00:00,hr,112
2024-03-30T19:18:00+00:00,hr,109
2024-03-30T19:19:00+00:00,hr,108
2024-03-30T19:20:00+00:00,hr,106
2024-03-30T19:21:00+00:00,hr,112
2024-03-30T19:21:00+00:00,steps,39
2024-03-30T19:22:00+00:00,hr,114
2024-03-30T19:22:00+00:00,steps,63
2024-03-30T19:23:00+00:00,steps,43
2024-03-30T19:23:00+00:00,hr,115
2024-03-30T19:24:00+00:00,hr,121
2024-03-30T19:24:00+00:00,steps,9
2024-03-30T19:25:00+00:00,steps,14
2024-03-30T19:25:00+00:00,hr,122
2024-03-30T19:26:00+00:00,hr,115
2024-03-30T19:27:00+00:00,hr,113
2024-03-30T19:27:00+00:00,steps,34
2024-03-30T19:28:00+00:00,hr,120
2024-03-30T19:28:00+00:00,steps,35
2024-03-30T19:29:00+00:00,steps,68
2024-03-30T19:29:00+00:00,hr,124
2024-03-30T19:30:00+00:00,hr,131
2024-03-30T19:30:00+00:00,steps,28
2024-03-30T19:31:00+00:00,hr,128
2024-03-30T19:31:00+00:00,steps,34
2024-03-30T19:32:00+00:00,hr,125
2024-03-30T19:32:00+00:00,steps,53
2024-03-30T19:33:00+00:00,hr,118
2024-03-30T19:34:00+00:00,hr,116
2024-03-30T19:35:00+00:00,hr,114
2024-03-30T19:36:00+00:00,hr,112
2024-03-30T19:37:00+00:00,hr,113
2024-03-30T19:37:00+00:00,steps,45
2024-03-30T19:38:00+00:00,hr,121
2024-03-30T19:39:00+00:00,steps,10
2024-03-30T19:39:00+00:00,hr,121
2024-03-30T19:40:00+00:00,hr,120
2024-03-30T19:40:00+00:00,steps,16
2024-03-30T19:41:00+00:00,hr,115
2024-03-30T19:42:00+00:00,hr,114
2024-03-30T19:42:00+00:00,steps,9
2024-03-30T19:43:00+00:00,hr,110
2024-03-30T19:44:00+00:00,hr,109
2024-03-30T19:45:00+00:00,hr,111
2024-03-30T19:45:00+00:00,steps,9
2024-03-30T19:46:00+00:00,hr,110
2024-03-30T19:47:00+00:00,hr,107
2024-03-30T19:48:00+00:00,hr,107
2024-03-30T19:49:00+00:00,hr,107
2024-03-30T19:50:00+00:00,hr,109
2024-03-30T19:51:00+00:00,hr,108
2024-03-30T19:52:00+00:00,hr,110
2024-03-30T19:53:00+00:00,hr,109
2024-03-30T19:54:00+00:00,hr,109
2024-03-30T19:55:00+00:00,steps,12
2024-03-30T19:55:00+00:00,hr,108
2024-03-30T19:56:00+00:00,hr,109
2024-03-30T19:57:00+00:00,steps,5
2024-03-30T19:57:00+00:00,hr,113
2024-03-30T19:58:00+00:00,hr,110
2024-03-30T19:59:00+00:00,hr,109
2024-03-30T20:00:00+00:00,hr,108
2024-03-30T20:01:00+00:00,hr,107
2024-03-30T20:02:00+00:00,hr,108
2024-03-30T20:03:00+00:00,hr,108
2024-03-30T20:04:00+00:00,hr,109
2024-03-30T20:05:00+00:00,steps,7
2024-03-30T20:05:00+00:00,hr,109
2024-03-30T20:06:00+00:00,hr,109
2024-03-30T20:07:00+00:00,hr,108
2024-03-30T20:08:00+00:00,hr,106
2024-03-30T20:09:00+00:00,hr,109
2024-03-30T20:10:00+00:00,hr,106
2024-03-30T20:11:00+00:00,steps,9
2024-03-30T20:11:00+00:00,hr,106
2024-03-30T20:12:00+00:00,steps,10
2024-03-30T20:12:00+00:00,hr,108
2024-03-30T20:13:00+00:00,steps,24
2024-03-30T20:13:00+00:00,hr,109
2024-03-30T20:14:00+00:00,steps,7
2024-03-30T20:14:00+00:00,hr,116
2024-03-30T20:15:00+00:00,hr,108
2024-03-30T20:16:00+00:00,hr,106
2024-03-30T20:17:00+00:00,hr,104
2024-03-30T20:18:00+00:00,hr,106
2024-03-30T20:19:00+00:00,hr,105
2024-03-30T20:20:00+00:00,hr,104
2024-03-30T20:21:00+00:00,hr,106
2024-03-30T20:22:00+00:00,hr,105
2024-03-30T20:23:00+00:00,hr,104
2024-03-30T20:24:00+00:00,hr,102
2024-03-30T20:25:00+00:00,hr,103
2024-03-30T20:26:00+00:00,hr,101
2024-03-30T20:27:00+00:00,steps,9
2024-03-30T20:27:00+00:00,hr,104
2024-03-30T20:28:00+00:00,steps,18
2024-03-30T20:28:00+00:00,hr,102
2024-03-30T20:29:00+00:00,hr,105
2024-03-30T20:30:00+00:00,hr,106
2024-03-30T20:31:00+00:00,hr,105
2024-03-30T20:32:00+00:00,hr,103
2024-03-30T20:33:00+00:00,hr,103
2024-03-30T20:34:00+00:00,hr,103
2024-03-30T20:35:00+00:00,hr,104
2024-03-30T20:36:00+00:00,hr,102
2024-03-30T20:37:00+00:00,hr,104
2024-03-30T20:38:00+00:00,hr,106
2024-03-30T20:39:00+00:00,hr,105
2024-03-30T20:40:00+00:00,hr,105
2024-03-30T20:41:00+00:00,hr,104
2024-03-30T20:42:00+00:00,hr,107
2024-03-30T20:43:00+00:00,hr,107
2024-03-30T20:44:00+00:00,hr,106
2024-03-30T20:45:00+00:00,hr,106
2024-03-30T20:46:00+00:00,hr,107
2024-03-30T20:46:00+00:00,steps,14
2024-03-30T20:47:00+00:00,hr,106
2024-03-30T20:48:00+00:00,hr,107
2024-03-30T20:49:00+00:00,hr,108
2024-03-30T20:50:00+00:00,hr,109
2024-03-30T20:51:00+00:00,hr,108
2024-03-30T20:52:00+00:00,hr,109
2024-03-30T20:53:00+00:00,hr,108
2024-03-30T20:54:00+00:00,hr,109
2024-03-30T20:55:00+00:00,hr,112
2024-03-30T20:55:00+00:00,steps,13
2024-03-30T20:56:00+00:00,hr,121
2024-03-30T20:57:00+00:00,steps,12
2024-03-30T20:57:00+00:00,hr,119
2024-03-30T20:58:00+00:00,steps,50
2024-03-30T20:58:00+00:00,hr,122
2024-03-30T20:59:00+00:00,hr,123
2024-03-30T20:59:00+00:00,steps,84
2024-03-30T21:00:00+00:00,steps,68
2024-03-30T21:00:00+00:00,hr,129
2024-03-30T21:01:00+00:00,hr,131
2024-03-30T21:01:00+00:00,steps,24
2024-03-30T21:02:00+00:00,hr,120
2024-03-30T21:03:00+00:00,hr,118
2024-03-30T21:04:00+00:00,hr,115
2024-03-30T21:05:00+00:00,hr,115
2024-03-30T21:06:00+00:00,hr,116
2024-03-30T21:07:00+00:00,hr,115
2024-03-30T21:08:00+00:00,hr,115
2024-03-30T21:09:00+00:00,hr,114
2024-03-30T21:10:00+00:00,hr,112
2024-03-30T21:11:00+00:00,hr,111
2024-03-30T21:12:00+00:00,hr,107
2024-03-30T21:13:00+00:00,hr,109
2024-03-30T21:14:00+00:00,hr,106
2024-03-30T21:15:00+00:00,hr,109
2024-03-30T21:16:00+00:00,steps,18
2024-03-30T21:16:00+00:00,hr,108
2024-03-30T21:17:00+00:00,hr,112
2024-03-30T21:18:00+00:00,hr,113
2024-03-30T21:18:00+00:00,steps,25
2024-03-30T21:19:00+00:00,hr,113
2024-03-30T21:20:00+00:00,hr,109
2024-03-30T21:21:00+00:00,hr,109
2024-03-30T21:22:00+00:00,hr,107
2024-03-30T21:23:00+00:00,hr,106
2024-03-30T21:24:00+00:00,hr,105
2024-03-30T21:25:00+00:00,hr,106
2024-03-30T21:26:00+00:00,hr,105
2024-03-30T21:27:00+00:00,hr,102
2024-03-30T21:28:00+00:00,hr,104
2024-03-30T21:29:00+00:00,hr,103
2024-03-30T21:30:00+00:00,hr,106
2024-03-30T21:31:00+00:00,hr,107
2024-03-30T21:32:00+00:00,hr,108
2024-03-30T21:33:00+00:00,hr,110
2024-03-30T21:34:00+00:00,hr,110
2024-03-30T21:35:00+00:00,hr,110
2024-03-30T21:36:00+00:00,hr,112
2024-03-30T21:37:00+00:00,hr,108
2024-03-30T21:38:00+00:00,hr,109
2024-03-30T21:39:00+00:00,hr,107
2024-03-30T21:40:00+00:00,hr,107
2024-03-30T21:41:00+00:00,hr,108
2024-03-30T21:42:00+00:00,hr,107
2024-03-30T21:43:00+00:00,hr,106
2024-03-30T21:44:00+00:00,hr,108
2024-03-30T21:45:00+00:00,hr,107
2024-03-30T21:46:00+00:00,hr,106
2024-03-30T21:47:00+00:00,hr,108
2024-03-30T21:48:00+00:00,hr,106
2024-03-30T21:49:00+00:00,hr,106
2024-03-30T21:50:00+00:00,hr,107
2024-03-30T21:51:00+00:00,hr,110
2024-03-30T21:51:00+00:00,steps,18
2024-03-30T21:52:00+00:00,hr,109
2024-03-30T21:53:00+00:00,hr,107
2024-03-30T21:54:00+00:00,hr,108
2024-03-30T21:55:00+00:00,hr,106
2024-03-30T21:56:00+00:00,hr,107
2024-03-30T21:57:00+00:00,hr,107
2024-03-30T21:58:00+00:00,hr,109
2024-03-30T21:59:00+00:00,hr,109
2024-03-30T22:00:00+00:00,hr,111
2024-03-30T22:01:00+00:00,steps,12
2024-03-30T22:01:00+00:00,hr,114
2024-03-30T22:02:00+00:00,hr,110
2024-03-30T22:03:00+00:00,hr,107
2024-03-30T22:04:00+00:00,hr,108
2024-03-30T22:05:00+00:00,hr,108
2024-03-30T22:06:00+00:00,hr,110
2024-03-30T22:07:00+00:00,hr,112
2024-03-30T22:08:00+00:00,hr,109
2024-03-30T22:09:00+00:00,hr,109
2024-03-30T22:10:00+00:00,hr,108
2024-03-30T22:11:00+00:00,hr,109
2024-03-30T22:12:00+00:00,hr,109
2024-03-30T22:13:00+00:00,hr,109
2024-03-30T22:14:00+00:00,hr,111
2024-03-30T22:15:00+00:00,hr,111
2024-03-30T22:15:00+00:00,steps,4
2024-03-30T22:16:00+00:00,hr,111
2024-03-30T22:17:00+00:00,hr,111
2024-03-30T22:18:00+00:00,hr,111
2024-03-30T22:18:00+00:00,steps,13
2024-03-30T22:19:00+00:00,hr,110
2024-03-30T22:20:00+00:00,steps,8
2024-03-30T22:20:00+00:00,hr,113
2024-03-30T22:21:00+00:00,hr,114
2024-03-30T22:22:00+00:00,hr,116
2024-03-30T22:23:00+00:00,hr,113
2024-03-30T22:24:00+00:00,hr,113
2024-03-30T22:25:00+00:00,hr,111
2024-03-30T22:26:00+00:00,hr,114
2024-03-30T22:27:00+00:00,hr,114
2024-03-30T22:28:00+00:00,hr,112
2024-03-30T22:29:00+00:00,steps,10
2024-03-30T22:29:00+00:00,hr,115
2024-03-30T22:30:00+00:00,hr,120
2024-03-30T22:31:00+00:00,hr,115
2024-03-30T22:32:00+00:00,hr,112
2024-03-30T22:33:00+00:00,steps,11
2024-03-30T22:33:00+00:00,hr,113
2024-03-30T22:34:00+00:00,steps,8
2024-03-30T22:34:00+00:00,hr,111
2024-03-30T22:35:00+00:00,hr,114
2024-03-30T22:36:00+00:00,hr,114
2024-03-30T22:37:00+00:00,hr,114
2024-03-30T22:38:00+00:00,hr,113
2024-03-30T22:39:00+00:00,hr,112
2024-03-30T22:40:00+00:00,hr,110
2024-03-30T22:41:00+00:00,hr,109
2024-03-30T22:42:00+00:00,hr,109
2024-03-30T22:43:00+00:00,hr,107
2024-03-30T22:44:00+00:00,hr,108
2024-03-30T22:45:00+00:00,hr,108
2024-03-30T22:46:00+00:00,hr,109
2024-03-30T22:47:00+00:00,steps,22
2024-03-30T22:47:00+00:00,hr,111
2024-03-30T22:48:00+00:00,steps,82
2024-03-30T22:48:00+00:00,hr,123
2024-03-30T22:49:00+00:00,hr,124
2024-03-30T22:49:00+00:00,steps,26
2024-03-30T22:50:00+00:00,steps,30
2024-03-30T22:50:00+00:00,hr,130
2024-03-30T22:51:00+00:00,hr,129
2024-03-30T22:51:00+00:00,steps,28
2024-03-30T22:52:00+00:00,steps,47
2024-03-30T22:52:00+00:00,hr,127
2024-03-30T22:53:00+00:00,steps,13
2024-03-30T22:53:00+00:00,hr,129
2024-03-30T22:54:00+00:00,hr,133
2024-03-30T22:54:00+00:00,steps,4
2024-03-30T22:55:00+00:00,steps,10
2024-03-30T22:55:00+00:00,hr,131
2024-03-30T22:56:00+00:00,hr,125
2024-03-30T22:57:00+00:00,hr,126
2024-03-30T22:58:00+00:00,hr,130
2024-03-30T22:59:00+00:00,hr,129
2024-03-30T23:00:00+00:00,steps,28
2024-03-30T23:00:00+00:00,hr,129
2024-03-30T23:01:00+00:00,hr,131
2024-03-30T23:01:00+00:00,steps,24
2024-03-30T23:02:00+00:00,hr,129
2024-03-30T23:03:00+00:00,hr,120
2024-03-30T23:04:00+00:00,hr,117
2024-03-30T23:05:00+00:00,hr,116
2024-03-30T23:06:00+00:00,hr,115
2024-03-30T23:07:00+00:00,hr,113
2024-03-30T23:08:00+00:00,hr,111
2024-03-30T23:09:00+00:00,steps,7
2024-03-30T23:09:00+00:00,hr,112
2024-03-30T23:10:00+00:00,hr,111
2024-03-30T23:10:00+00:00,steps,6
2024-03-30T23:11:00+00:00,hr,108
2024-03-30T23:12:00+00:00,hr,107
2024-03-30T23:13:00+00:00,hr,105
2024-03-30T23:14:00+00:00,hr,105
2024-03-30T23:15:00+00:00,hr,106
2024-03-30T23:16:00+00:00,hr,105
2024-03-30T23:17:00+00:00,hr,105
2024-03-30T23:18:00+00:00,hr,106
2024-03-30T23:19:00+00:00,hr,103
2024-03-30T23:20:00+00:00,hr,103
2024-03-30T23:21:00+00:00,hr,103
2024-03-30T23:22:00+00:00,hr,104
2024-03-30T23:23:00+00:00,hr,103
2024-03-30T23:24:00+00:00,hr,103
2024-03-30T23:25:00+00:00,hr,104
2024-03-30T23:26:00+00:00,hr,101
2024-03-30T23:27:00+00:00,hr,102
2024-03-30T23:28:00+00:00,hr,101
2024-03-30T23:29:00+00:00,hr,102
2024-03-30T23:30:00+00:00,hr,101
2024-03-30T23:31:00+00:00,hr,104
2024-03-30T23:32:00+00:00,hr,104
2024-03-30T23:33:00+00:00,hr,100
2024-03-30T23:34:00+00:00,hr,102
2024-03-30T23:35:00+00:00,hr,101
2024-03-30T23:36:00+00:00,hr,102
2024-03-30T23:37:00+00:00,hr,102
2024-03-30T23:38:00+00:00,hr,104
2024-03-30T23:39:00+00:00,hr,102
2024-03-30T23:40:00+00:00,hr,99
2024-03-30T23:41:00+00:00,hr,101
2024-03-30T23:42:00+00:00,hr,100
2024-03-30T23:43:00+00:00,hr,101
2024-03-30T23:44:00+00:00,hr,102
2024-03-30T23:45:00+00:00,hr,102
2024-03-30T23:46:00+00:00,hr,100
2024-03-30T23:47:00+00:00,hr,101
2024-03-30T23:48:00+00:00,hr,101
2024-03-30T23:49:00+00:00,hr,102
2024-03-30T23:50:00+00:00,hr,100
2024-03-30T23:51:00+00:00,steps,14
2024-03-30T23:51:00+00:00,hr,102
2024-03-30T23:52:00+00:00,hr,102
2024-03-30T23:53:00+00:00,hr,103
2024-03-30T23:54:00+00:00,hr,103
2024-03-30T23:55:00+00:00,steps,13
2024-03-30T23:55:00+00:00,hr,105
2024-03-30T23:56:00+00:00,steps,7
2024-03-30T23:56:00+00:00,hr,104
2024-03-30T23:57:00+00:00,hr,102
2024-03-30T23:58:00+00:00,hr,102
2024-03-30T23:59:00+00:00,hr,104
2024-03-31T00:00:00+00:00,br,"Deep: -1, rem: 14.6, full: 16, light: 16"
2024-03-31T00:00:00+00:00,sleep,"Duration: 23460000, efficiency: 60, start_time: 2024-03-31T00:04:00.000, minutes_asleep: 236, minutes_awake: 155, efficiency: 60"
2024-03-31T00:00:00+00:00,hr,101
2024-03-31T00:00:00+00:00,temp,-0.9
2024-03-31T00:00:00+00:00,vo2,18-22
2024-03-31T00:01:00+00:00,hr,102
2024-03-31T00:02:00+00:00,hr,105
2024-03-31T00:03:00+00:00,hr,104
2024-03-31T00:04:00+00:00,hr,106
2024-03-31T00:05:00+00:00,hr,105
2024-03-31T00:06:00+00:00,hr,104
2024-03-31T00:07:00+00:00,hr,102
2024-03-31T00:08:00+00:00,hr,103
2024-03-31T00:09:00+00:00,hr,104
2024-03-31T00:09:00+00:00,steps,12
2024-03-31T00:10:00+00:00,hr,108
2024-03-31T00:10:00+00:00,hrv,"RMSSD: 12.242, coverage: 0.95, hf: 20.868 lf: 23.041"
2024-03-31T00:11:00+00:00,hr,103
