round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,4,2644,0.15128593040847202,1.0,0.0,0.38434213966606035,0.02101568704119357,0.43211535747141466,0.062107166948155934
1,7,2644,0.264750378214826,1.0,0.0,0.4310646341290035,0.02231862781805247,0.43312227152923205,0.062424108512367814
2,10,2644,0.37821482602118,1.0,1.0061801490422879e-17,0.5847635354406713,0.022268983730938996,0.742668428017893,0.054019753529741754
3,13,2644,0.491679273827534,1.0,1.3189198714055646e-17,0.5771451131778107,0.022283421632901607,0.7293848523246097,0.054618208251500044
4,16,2644,0.6051437216338881,1.0,1.4057398308351807e-17,0.6024200404360446,0.022094122283386444,0.7802040689494325,0.05153338710782327
5,19,2644,0.7186081694402421,1.0,1.4482780426361834e-17,0.5719029216187621,0.022140752131508182,0.7653206665701533,0.0527740619601135
6,22,2644,0.8320726172465961,0.9853269674769676,0.026632461875368572,0.6095078047937358,0.021590084853918296,0.8061660896818139,0.049816086232521484
7,25,2644,0.9455370650529501,1.0,1.3142909079658601e-17,0.6298057147660155,0.0213304980848247,0.7956988512834666,0.04933835271960112
8,28,2644,1.059001512859304,0.9697036950835113,0.03846795513313727,0.6350339703550918,0.020931948124230933,0.7871841837379604,0.05111280829191977
9,31,2644,1.172465960665658,0.975008144916073,0.03265289127179296,0.6396510693629766,0.020825698147784025,0.7900095982450988,0.049936773072493015
10,34,2644,1.285930408472012,0.9784769018163997,0.028455622567900227,0.6177377377654537,0.02116187109360556,0.8108065716033211,0.04741478597865043
11,37,2644,1.399394856278366,0.9823821345597261,0.020983844988874352,0.6409217865450989,0.020342418898864914,0.8216073047843981,0.04591806306443754
12,40,2644,1.51285930408472,0.9501695171414474,0.038439990865344414,0.6001127873179527,0.021565071043299012,0.7926298360690851,0.04950513966533855
13,43,2644,1.626323751891074,0.9479638537725195,0.03904124104765295,0.6083433371806881,0.02117601839791817,0.8003419875376951,0.047788544247608374
14,46,2644,1.739788199697428,0.9490139026273098,0.03543395093507288,0.613756292763087,0.021210104152377243,0.7990762816724772,0.04760853778220083
15,49,2644,1.853252647503782,0.9554777305329726,0.0328660518323742,0.6085758065087574,0.02122155384828407,0.811750570190072,0.046947998615514484
16,52,2644,1.966717095310136,0.9556830666979579,0.03254606076887366,0.652321857966695,0.02015334248867826,0.8004542146078343,0.05034927625767421
17,55,2644,2.08018154311649,0.9161043946512197,0.04527070107765399,0.6237242853866414,0.02132211593802916,0.8153253909970052,0.046312433202716864
18,58,2644,2.1936459909228443,0.9273652262654448,0.03730603979383922,0.6148564793182641,0.0208171749151368,0.8201887506144658,0.046007291676159724
19,61,2644,2.307110438729198,0.949885039513163,0.03221760500072989,0.6139613956692865,0.02096554079054767,0.8207791338760804,0.04604461229331812
20,64,2644,2.4205748865355523,0.9309469025817964,0.035350034545857674,0.6371341201350098,0.020615949573480317,0.8260642855003154,0.04523798751265254
